País,Año,Horas,Metrica,Porcentaje_x,Red,Porcentaje_y
Indonesia,2012.0,2.12,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2012.0,2.12,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
Indonesia,2012.0,2.12,Investigar productos/marcas usando redes sociales,39.0,Facebook,83.0
Indonesia,2012.0,2.12,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,48.0
Indonesia,2012.0,2.12,Investigar productos/marcas usando redes sociales,39.0,Instagram,78.0
Indonesia,2012.0,2.12,Investigar productos/marcas usando redes sociales,39.0,Snapchat,24.0
Indonesia,2012.0,2.12,Investigar productos/marcas usando redes sociales,39.0,Twitter,51.0
Indonesia,2012.0,2.12,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,86.0
Indonesia,2012.0,2.12,Motivar compras a través de 'Me gusta',15.0,Facebook,83.0
Indonesia,2012.0,2.12,Motivar compras a través de 'Me gusta',15.0,FB Messenger,48.0
Indonesia,2012.0,2.12,Motivar compras a través de 'Me gusta',15.0,Instagram,78.0
Indonesia,2012.0,2.12,Motivar compras a través de 'Me gusta',15.0,Snapchat,24.0
Indonesia,2012.0,2.12,Motivar compras a través de 'Me gusta',15.0,Twitter,51.0
Indonesia,2012.0,2.12,Motivar compras a través de 'Me gusta',15.0,WhatsApp,86.0
Indonesia,2012.0,2.12,Motivar compras a través del botón 'Comprar',7.0,Facebook,83.0
Indonesia,2012.0,2.12,Motivar compras a través del botón 'Comprar',7.0,FB Messenger,48.0
Indonesia,2012.0,2.12,Motivar compras a través del botón 'Comprar',7.0,Instagram,78.0
Indonesia,2012.0,2.12,Motivar compras a través del botón 'Comprar',7.0,Snapchat,24.0
Indonesia,2012.0,2.12,Motivar compras a través del botón 'Comprar',7.0,Twitter,51.0
Indonesia,2012.0,2.12,Motivar compras a través del botón 'Comprar',7.0,WhatsApp,86.0
Indonesia,2013.0,2.21,Uso de redes sociales para mantenerse informado,48.0,Facebook,83.0
Indonesia,2013.0,2.21,Uso de redes sociales para mantenerse informado,48.0,FB Messenger,48.0
Indonesia,2013.0,2.21,Uso de redes sociales para mantenerse informado,48.0,Instagram,78.0
Indonesia,2013.0,2.21,Uso de redes sociales para mantenerse informado,48.0,Snapchat,24.0
Indonesia,2013.0,2.21,Uso de redes sociales para mantenerse informado,48.0,Twitter,51.0
Indonesia,2013.0,2.21,Uso de redes sociales para mantenerse informado,48.0,WhatsApp,86.0
Indonesia,2013.0,2.21,Seguir marcas que les gustan,36.0,Facebook,83.0
Indonesia,2013.0,2.21,Seguir marcas que les gustan,36.0,FB Messenger,48.0
Indonesia,2013.0,2.21,Seguir marcas que les gustan,36.0,Instagram,78.0
Indonesia,2013.0,2.21,Seguir marcas que les gustan,36.0,Snapchat,24.0
Indonesia,2013.0,2.21,Seguir marcas que les gustan,36.0,Twitter,51.0
Indonesia,2013.0,2.21,Seguir marcas que les gustan,36.0,WhatsApp,86.0
Indonesia,2013.0,2.21,Descubrir marcas a través de comentarios,35.0,Facebook,83.0
Indonesia,2013.0,2.21,Descubrir marcas a través de comentarios,35.0,FB Messenger,48.0
Indonesia,2013.0,2.21,Descubrir marcas a través de comentarios,35.0,Instagram,78.0
Indonesia,2013.0,2.21,Descubrir marcas a través de comentarios,35.0,Snapchat,24.0
Indonesia,2013.0,2.21,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2013.0,2.21,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
Indonesia,2013.0,2.21,Investigar productos/marcas usando redes sociales,39.0,Facebook,83.0
Indonesia,2013.0,2.21,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,48.0
Indonesia,2013.0,2.21,Investigar productos/marcas usando redes sociales,39.0,Instagram,78.0
Indonesia,2013.0,2.21,Investigar productos/marcas usando redes sociales,39.0,Snapchat,24.0
Indonesia,2013.0,2.21,Investigar productos/marcas usando redes sociales,39.0,Twitter,51.0
Indonesia,2013.0,2.21,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,86.0
Indonesia,2013.0,2.21,Motivar compras a través de 'Me gusta',15.0,Facebook,83.0
Indonesia,2013.0,2.21,Motivar compras a través de 'Me gusta',15.0,FB Messenger,48.0
Indonesia,2013.0,2.21,Motivar compras a través de 'Me gusta',15.0,Instagram,78.0
Indonesia,2013.0,2.21,Motivar compras a través de 'Me gusta',15.0,Snapchat,24.0
Indonesia,2013.0,2.21,Motivar compras a través de 'Me gusta',15.0,Twitter,51.0
Indonesia,2013.0,2.21,Motivar compras a través de 'Me gusta',15.0,WhatsApp,86.0
Indonesia,2013.0,2.21,Motivar compras a través del botón 'Comprar',7.0,Facebook,83.0
Indonesia,2013.0,2.21,Motivar compras a través del botón 'Comprar',7.0,FB Messenger,48.0
Indonesia,2013.0,2.21,Motivar compras a través del botón 'Comprar',7.0,Instagram,78.0
Indonesia,2013.0,2.21,Motivar compras a través del botón 'Comprar',7.0,Snapchat,24.0
Indonesia,2013.0,2.21,Motivar compras a través del botón 'Comprar',7.0,Twitter,51.0
Indonesia,2013.0,2.21,Motivar compras a través del botón 'Comprar',7.0,WhatsApp,86.0
Indonesia,2014.0,2.26,Uso de redes sociales para mantenerse informado,48.0,Facebook,83.0
Indonesia,2014.0,2.26,Uso de redes sociales para mantenerse informado,48.0,FB Messenger,48.0
Indonesia,2014.0,2.26,Uso de redes sociales para mantenerse informado,48.0,Instagram,78.0
Indonesia,2014.0,2.26,Uso de redes sociales para mantenerse informado,48.0,Snapchat,24.0
Indonesia,2014.0,2.26,Uso de redes sociales para mantenerse informado,48.0,Twitter,51.0
Indonesia,2014.0,2.26,Uso de redes sociales para mantenerse informado,48.0,WhatsApp,86.0
Indonesia,2014.0,2.26,Seguir marcas que les gustan,36.0,Facebook,83.0
Indonesia,2014.0,2.26,Seguir marcas que les gustan,36.0,FB Messenger,48.0
Indonesia,2014.0,2.26,Seguir marcas que les gustan,36.0,Instagram,78.0
Indonesia,2014.0,2.26,Seguir marcas que les gustan,36.0,Snapchat,24.0
Indonesia,2014.0,2.26,Seguir marcas que les gustan,36.0,Twitter,51.0
Indonesia,2014.0,2.26,Seguir marcas que les gustan,36.0,WhatsApp,86.0
Indonesia,2014.0,2.26,Descubrir marcas a través de comentarios,35.0,Facebook,83.0
Indonesia,2014.0,2.26,Descubrir marcas a través de comentarios,35.0,FB Messenger,48.0
Indonesia,2014.0,2.26,Descubrir marcas a través de comentarios,35.0,Instagram,78.0
Indonesia,2014.0,2.26,Descubrir marcas a través de comentarios,35.0,Snapchat,24.0
Indonesia,2014.0,2.26,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2014.0,2.26,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
Indonesia,2014.0,2.26,Investigar productos/marcas usando redes sociales,39.0,Facebook,83.0
Indonesia,2014.0,2.26,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,48.0
Indonesia,2014.0,2.26,Investigar productos/marcas usando redes sociales,39.0,Instagram,78.0
Indonesia,2014.0,2.26,Investigar productos/marcas usando redes sociales,39.0,Snapchat,24.0
Indonesia,2014.0,2.26,Investigar productos/marcas usando redes sociales,39.0,Twitter,51.0
Indonesia,2014.0,2.26,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,86.0
Indonesia,2014.0,2.26,Motivar compras a través de 'Me gusta',15.0,Facebook,83.0
Indonesia,2014.0,2.26,Motivar compras a través de 'Me gusta',15.0,FB Messenger,48.0
Indonesia,2014.0,2.26,Motivar compras a través de 'Me gusta',15.0,Instagram,78.0
Indonesia,2014.0,2.26,Motivar compras a través de 'Me gusta',15.0,Snapchat,24.0
Indonesia,2014.0,2.26,Motivar compras a través de 'Me gusta',15.0,Twitter,51.0
Indonesia,2014.0,2.26,Motivar compras a través de 'Me gusta',15.0,WhatsApp,86.0
Indonesia,2014.0,2.26,Motivar compras a través del botón 'Comprar',7.0,Facebook,83.0
Indonesia,2014.0,2.26,Motivar compras a través del botón 'Comprar',7.0,FB Messenger,48.0
Indonesia,2014.0,2.26,Motivar compras a través del botón 'Comprar',7.0,Instagram,78.0
Indonesia,2014.0,2.26,Motivar compras a través del botón 'Comprar',7.0,Snapchat,24.0
Indonesia,2014.0,2.26,Motivar compras a través del botón 'Comprar',7.0,Twitter,51.0
Indonesia,2014.0,2.26,Motivar compras a través del botón 'Comprar',7.0,WhatsApp,86.0
Indonesia,2015.0,2.5,Uso de redes sociales para mantenerse informado,48.0,Facebook,83.0
Indonesia,2015.0,2.5,Uso de redes sociales para mantenerse informado,48.0,FB Messenger,48.0
Indonesia,2015.0,2.5,Uso de redes sociales para mantenerse informado,48.0,Instagram,78.0
Indonesia,2015.0,2.5,Uso de redes sociales para mantenerse informado,48.0,Snapchat,24.0
Indonesia,2015.0,2.5,Uso de redes sociales para mantenerse informado,48.0,Twitter,51.0
Indonesia,2015.0,2.5,Uso de redes sociales para mantenerse informado,48.0,WhatsApp,86.0
Indonesia,2015.0,2.5,Seguir marcas que les gustan,36.0,Facebook,83.0
Indonesia,2015.0,2.5,Seguir marcas que les gustan,36.0,FB Messenger,48.0
Indonesia,2015.0,2.5,Seguir marcas que les gustan,36.0,Instagram,78.0
Indonesia,2015.0,2.5,Seguir marcas que les gustan,36.0,Snapchat,24.0
Indonesia,2015.0,2.5,Seguir marcas que les gustan,36.0,Twitter,51.0
Indonesia,2015.0,2.5,Seguir marcas que les gustan,36.0,WhatsApp,86.0
Indonesia,2015.0,2.5,Descubrir marcas a través de comentarios,35.0,Facebook,83.0
Indonesia,2015.0,2.5,Descubrir marcas a través de comentarios,35.0,FB Messenger,48.0
Indonesia,2015.0,2.5,Descubrir marcas a través de comentarios,35.0,Instagram,78.0
Indonesia,2015.0,2.5,Descubrir marcas a través de comentarios,35.0,Snapchat,24.0
Indonesia,2015.0,2.5,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2015.0,2.5,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
Indonesia,2015.0,2.5,Investigar productos/marcas usando redes sociales,39.0,Facebook,83.0
Indonesia,2015.0,2.5,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,48.0
Indonesia,2015.0,2.5,Investigar productos/marcas usando redes sociales,39.0,Instagram,78.0
Indonesia,2015.0,2.5,Investigar productos/marcas usando redes sociales,39.0,Snapchat,24.0
Indonesia,2015.0,2.5,Investigar productos/marcas usando redes sociales,39.0,Twitter,51.0
Indonesia,2015.0,2.5,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,86.0
Indonesia,2015.0,2.5,Motivar compras a través de 'Me gusta',15.0,Facebook,83.0
Indonesia,2015.0,2.5,Motivar compras a través de 'Me gusta',15.0,FB Messenger,48.0
Indonesia,2015.0,2.5,Motivar compras a través de 'Me gusta',15.0,Instagram,78.0
Indonesia,2015.0,2.5,Motivar compras a través de 'Me gusta',15.0,Snapchat,24.0
Indonesia,2015.0,2.5,Motivar compras a través de 'Me gusta',15.0,Twitter,51.0
Indonesia,2015.0,2.5,Motivar compras a través de 'Me gusta',15.0,WhatsApp,86.0
Indonesia,2015.0,2.5,Motivar compras a través del botón 'Comprar',7.0,Facebook,83.0
Indonesia,2015.0,2.5,Motivar compras a través del botón 'Comprar',7.0,FB Messenger,48.0
Indonesia,2015.0,2.5,Motivar compras a través del botón 'Comprar',7.0,Instagram,78.0
Indonesia,2015.0,2.5,Motivar compras a través del botón 'Comprar',7.0,Snapchat,24.0
Indonesia,2015.0,2.5,Motivar compras a través del botón 'Comprar',7.0,Twitter,51.0
Indonesia,2015.0,2.5,Motivar compras a través del botón 'Comprar',7.0,WhatsApp,86.0
Indonesia,2016.0,3.02,Uso de redes sociales para mantenerse informado,48.0,Facebook,83.0
Indonesia,2016.0,3.02,Uso de redes sociales para mantenerse informado,48.0,FB Messenger,48.0
Indonesia,2016.0,3.02,Uso de redes sociales para mantenerse informado,48.0,Instagram,78.0
Indonesia,2016.0,3.02,Uso de redes sociales para mantenerse informado,48.0,Snapchat,24.0
Indonesia,2016.0,3.02,Uso de redes sociales para mantenerse informado,48.0,Twitter,51.0
Indonesia,2016.0,3.02,Uso de redes sociales para mantenerse informado,48.0,WhatsApp,86.0
Indonesia,2016.0,3.02,Seguir marcas que les gustan,36.0,Facebook,83.0
Indonesia,2016.0,3.02,Seguir marcas que les gustan,36.0,FB Messenger,48.0
Indonesia,2016.0,3.02,Seguir marcas que les gustan,36.0,Instagram,78.0
Indonesia,2016.0,3.02,Seguir marcas que les gustan,36.0,Snapchat,24.0
Indonesia,2016.0,3.02,Seguir marcas que les gustan,36.0,Twitter,51.0
Indonesia,2016.0,3.02,Seguir marcas que les gustan,36.0,WhatsApp,86.0
Indonesia,2016.0,3.02,Descubrir marcas a través de comentarios,35.0,Facebook,83.0
Indonesia,2016.0,3.02,Descubrir marcas a través de comentarios,35.0,FB Messenger,48.0
Indonesia,2016.0,3.02,Descubrir marcas a través de comentarios,35.0,Instagram,78.0
Indonesia,2016.0,3.02,Descubrir marcas a través de comentarios,35.0,Snapchat,24.0
Indonesia,2016.0,3.02,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2016.0,3.02,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
Indonesia,2016.0,3.02,Investigar productos/marcas usando redes sociales,39.0,Facebook,83.0
Indonesia,2016.0,3.02,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,48.0
Indonesia,2016.0,3.02,Investigar productos/marcas usando redes sociales,39.0,Instagram,78.0
Indonesia,2016.0,3.02,Investigar productos/marcas usando redes sociales,39.0,Snapchat,24.0
Indonesia,2016.0,3.02,Investigar productos/marcas usando redes sociales,39.0,Twitter,51.0
Indonesia,2016.0,3.02,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,86.0
Indonesia,2016.0,3.02,Motivar compras a través de 'Me gusta',15.0,Facebook,83.0
Indonesia,2016.0,3.02,Motivar compras a través de 'Me gusta',15.0,FB Messenger,48.0
Indonesia,2016.0,3.02,Motivar compras a través de 'Me gusta',15.0,Instagram,78.0
Indonesia,2016.0,3.02,Motivar compras a través de 'Me gusta',15.0,Snapchat,24.0
Indonesia,2016.0,3.02,Motivar compras a través de 'Me gusta',15.0,Twitter,51.0
Indonesia,2016.0,3.02,Motivar compras a través de 'Me gusta',15.0,WhatsApp,86.0
Indonesia,2016.0,3.02,Motivar compras a través del botón 'Comprar',7.0,Facebook,83.0
Indonesia,2016.0,3.02,Motivar compras a través del botón 'Comprar',7.0,FB Messenger,48.0
Indonesia,2016.0,3.02,Motivar compras a través del botón 'Comprar',7.0,Instagram,78.0
Indonesia,2016.0,3.02,Motivar compras a través del botón 'Comprar',7.0,Snapchat,24.0
Indonesia,2016.0,3.02,Motivar compras a través del botón 'Comprar',7.0,Twitter,51.0
Indonesia,2016.0,3.02,Motivar compras a través del botón 'Comprar',7.0,WhatsApp,86.0
Indonesia,2017.0,3.26,Uso de redes sociales para mantenerse informado,48.0,Facebook,83.0
Indonesia,2017.0,3.26,Uso de redes sociales para mantenerse informado,48.0,FB Messenger,48.0
Indonesia,2017.0,3.26,Uso de redes sociales para mantenerse informado,48.0,Instagram,78.0
Indonesia,2017.0,3.26,Uso de redes sociales para mantenerse informado,48.0,Snapchat,24.0
Indonesia,2017.0,3.26,Uso de redes sociales para mantenerse informado,48.0,Twitter,51.0
Indonesia,2017.0,3.26,Uso de redes sociales para mantenerse informado,48.0,WhatsApp,86.0
Indonesia,2017.0,3.26,Seguir marcas que les gustan,36.0,Facebook,83.0
Indonesia,2017.0,3.26,Seguir marcas que les gustan,36.0,FB Messenger,48.0
Indonesia,2017.0,3.26,Seguir marcas que les gustan,36.0,Instagram,78.0
Indonesia,2017.0,3.26,Seguir marcas que les gustan,36.0,Snapchat,24.0
Indonesia,2017.0,3.26,Seguir marcas que les gustan,36.0,Twitter,51.0
Indonesia,2017.0,3.26,Seguir marcas que les gustan,36.0,WhatsApp,86.0
Indonesia,2017.0,3.26,Descubrir marcas a través de comentarios,35.0,Facebook,83.0
Indonesia,2017.0,3.26,Descubrir marcas a través de comentarios,35.0,FB Messenger,48.0
Indonesia,2017.0,3.26,Descubrir marcas a través de comentarios,35.0,Instagram,78.0
Indonesia,2017.0,3.26,Descubrir marcas a través de comentarios,35.0,Snapchat,24.0
Indonesia,2017.0,3.26,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2017.0,3.26,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
Indonesia,2017.0,3.26,Investigar productos/marcas usando redes sociales,39.0,Facebook,83.0
Indonesia,2017.0,3.26,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,48.0
Indonesia,2017.0,3.26,Investigar productos/marcas usando redes sociales,39.0,Instagram,78.0
Indonesia,2017.0,3.26,Investigar productos/marcas usando redes sociales,39.0,Snapchat,24.0
Indonesia,2017.0,3.26,Investigar productos/marcas usando redes sociales,39.0,Twitter,51.0
Indonesia,2017.0,3.26,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,86.0
Indonesia,2017.0,3.26,Motivar compras a través de 'Me gusta',15.0,Facebook,83.0
Indonesia,2017.0,3.26,Motivar compras a través de 'Me gusta',15.0,FB Messenger,48.0
Indonesia,2017.0,3.26,Motivar compras a través de 'Me gusta',15.0,Instagram,78.0
Indonesia,2017.0,3.26,Motivar compras a través de 'Me gusta',15.0,Snapchat,24.0
Indonesia,2017.0,3.26,Motivar compras a través de 'Me gusta',15.0,Twitter,51.0
Indonesia,2017.0,3.26,Motivar compras a través de 'Me gusta',15.0,WhatsApp,86.0
Indonesia,2017.0,3.26,Motivar compras a través del botón 'Comprar',7.0,Facebook,83.0
Indonesia,2017.0,3.26,Motivar compras a través del botón 'Comprar',7.0,FB Messenger,48.0
Indonesia,2017.0,3.26,Motivar compras a través del botón 'Comprar',7.0,Instagram,78.0
Indonesia,2017.0,3.26,Motivar compras a través del botón 'Comprar',7.0,Snapchat,24.0
Indonesia,2017.0,3.26,Motivar compras a través del botón 'Comprar',7.0,Twitter,51.0
Indonesia,2017.0,3.26,Motivar compras a través del botón 'Comprar',7.0,WhatsApp,86.0
Indonesia,2018.0,3.23,Uso de redes sociales para mantenerse informado,48.0,Facebook,83.0
Indonesia,2018.0,3.23,Uso de redes sociales para mantenerse informado,48.0,FB Messenger,48.0
Indonesia,2018.0,3.23,Uso de redes sociales para mantenerse informado,48.0,Instagram,78.0
Indonesia,2018.0,3.23,Uso de redes sociales para mantenerse informado,48.0,Snapchat,24.0
Indonesia,2018.0,3.23,Uso de redes sociales para mantenerse informado,48.0,Twitter,51.0
Indonesia,2018.0,3.23,Uso de redes sociales para mantenerse informado,48.0,WhatsApp,86.0
Indonesia,2018.0,3.23,Seguir marcas que les gustan,36.0,Facebook,83.0
Indonesia,2018.0,3.23,Seguir marcas que les gustan,36.0,FB Messenger,48.0
Indonesia,2018.0,3.23,Seguir marcas que les gustan,36.0,Instagram,78.0
Indonesia,2018.0,3.23,Seguir marcas que les gustan,36.0,Snapchat,24.0
Indonesia,2018.0,3.23,Seguir marcas que les gustan,36.0,Twitter,51.0
Indonesia,2018.0,3.23,Seguir marcas que les gustan,36.0,WhatsApp,86.0
Indonesia,2018.0,3.23,Descubrir marcas a través de comentarios,35.0,Facebook,83.0
Indonesia,2018.0,3.23,Descubrir marcas a través de comentarios,35.0,FB Messenger,48.0
Indonesia,2018.0,3.23,Descubrir marcas a través de comentarios,35.0,Instagram,78.0
Indonesia,2018.0,3.23,Descubrir marcas a través de comentarios,35.0,Snapchat,24.0
Indonesia,2018.0,3.23,Descubrir marcas a través de comentarios,35.0,Twitter,51.0
Indonesia,2018.0,3.23,Descubrir marcas a través de comentarios,35.0,WhatsApp,86.0
